ID,Measure,Subject,Category,SubCategory,HebSubject,HebCategory,HebSubCategory,Year
EC024Q01NA,Which type of add. <test language> instruct. do you participate in during this school year? One-on-one tutoring,,,,,,,2015
EC024Q02NA,Which type of add. <test language> instruct. do you participate in during this school year? Internet tutor.( <Skype>),,,,,,,2015
EC024Q03NA,"Which type of add.<test language> instruct. do you participate in during this school year? Internet\comp tutoring, ap",,,,,,,2015
EC024Q04NA,Which type of add.<test language> instruct. do you participate in during this school year? Live instruction,,,,,,,2015
EC024Q05NA,Which type of add.<test language> instruct. do you participate in during this school year? Video-recorded instruction,,,,,,,2015
EC024Q06NA,Which type of add. <test language> instruct. do you participate in during this school year? Small gp study\practice,,,,,,,2015
EC024Q07NA,Which type of add. <test language> instruct. do you participate in during this school year? Large group study\practic,,,,,,,2015
EC024Q08NA,Which type of add. <test language> instruct. do you participate in during this school year? Other add. <test language,,,,,,,2015
EC026Q01NA,Where do you attend this additional <test language> instruction? In my regular school building,,,,,,,2015
EC026Q02NA,"Where do you attend this additional <test language> instruction? At some other place, i.e., not regular school build",,,,,,,2015
EC027Q01NA,The Teacher is one of my regular teachers in this years school courses. (test language),,,,,,,2015
EC027Q02NA,The teacher regularly teaches students my age in school but is not my teacher in any of my regular school courses. (t,,,,,,,2015
EC027Q03NA,The teacher mainly works for a business or organisation specialised in additional instruction. (test language),,,,,,,2015
EC027Q04NA,The teacher is not specialised teaching personnel (e.g. a student). (test language),,,,,,,2015
EC028Q01NA,Did you attend additional instruction earlier in your education? In <ISCED 0>,,,,,,,2015
EC028Q02NA,Did you attend additional instruction earlier in your education? In <ISCED 1>,,,,,,,2015
EC028Q03NA,Did you attend additional instruction earlier in your education? In <ISCED 2>,,,,,,,2015
EC029Q01NA,How many years altogether have you attended additional instruction? Years,,,,,,,2015
EC030Q01NA,"In your family, who helps you regularly with your homework or private study? Mother or other female guardian",,,,,,,2015
EC030Q02NA,"In your family, who helps you regularly with your homework or private study? Father or other male guardian",,,,,,,2015
EC030Q03NA,"In your family, who helps you regularly with your homework or private study? Sister(s)\brother(s)",,,,,,,2015
EC030Q04NA,"In your family, who helps you regularly with your homework or private study? Grandparents",,,,,,,2015
EC030Q05NA,"In your family, who helps you regularly with your homework or private study? Other relatives",,,,,,,2015
EC030Q06NA,"In your family, who helps you regularly with your homework or private study? Nobody",,,,,,,2015
EC030Q07NA,"In your family, who helps you regularly with your homework or private study? Other person",,,,,,,2015
EC031Q01TA,Did you change schools when you were attending <ISCED 1>?,,,,,,,2015
EC032Q01TA,Did you change schools when you were attending <ISCED 2>?,,,,,,,2015
EC033Q01NA,Have you ever changed your <study programme>?,,,,,,,2015
PA001Q01TA,Who will complete this questionnaire? Mother or other female guardian,,,,,,,2015
PA001Q02TA,Who will complete this questionnaire? Father or other male guardian,,,,,,,2015
PA001Q03TA,Who will complete this questionnaire? Other,,,,,,,2015
PA002Q01TA,Watched TV programmes about science,,,,,,,2015
PA002Q02TA,Read books on scientific discoveries,,,,,,,2015
PA002Q03TA,"Watched, read or listened to science fiction",,,,,,,2015
PA002Q04TA,Visited web sites about science topics,,,,,,,2015
PA002Q05TA,Attended a science club,,,,,,,2015
PA002Q06NA,"Construction play, e.g.<Lego bricks>",,,,,,,2015
PA002Q07NA,Took apart technical devices,,,,,,,2015
PA002Q08NA,"Fixed broken objects or items, e.g. broken electronic toys",,,,,,,2015
PA002Q09NA,"Experimented with a science kit, electronics kit, or chemistry set, used a microscope or telescope",,,,,,,2015
PA002Q10NA,Played computer games with a science content,,,,,,,2015
PA003Q01TA,Discuss how well my child is doing at school.,,,,,,,2015
PA003Q02TA,Eat <the main meal> with my child around a table.,,,,,,,2015
PA003Q03TA,Spend time just talking to my child.,,,,,,,2015
PA003Q04NA,Help my child with his\her science homework.,,,,,,,2015
PA003Q05NA,Ask how my child is performing in science class.,,,,,,,2015
PA003Q06NA,"Obtain science-related materials (e.g., applications, software, study guides etc.) for my child.",,,,,,,2015
PA003Q07NA,Discuss with my child how science is used in everyday life.,,,,,,,2015
PA003Q08NA,Discuss <science related career> options with my child.,,,,,,,2015
PA004Q01NA,"Thinking about <the last academic year>, I am interested in my childs school activities.",,,,,,,2015
PA004Q02NA,"Thinking about <the last academic year>, I am supportive of my child's efforts at school and his\her achievements.",,,,,,,2015
PA004Q03NA,"Thinking about <the last academic year>, I support my child when he\she is facing difficulties at school.",,,,,,,2015
PA004Q04NA,"Thinking about <the last academic year>, I encourage my child to be confident.",,,,,,,2015
PA005Q01TA,Which of the following statements best describes the schooling available to students in your location?,,,,,,,2015
PA006Q01TA,The school is at a short distance to home.,,,,,,,2015
PA006Q02TA,The school has a good reputation.,,,,,,,2015
PA006Q03TA,The school offers particular courses or school subjects.,,,,,,,2015
PA006Q04TA,The school adheres to a particular <religious philosophy>.,,,,,,,2015
PA006Q05TA,"The school has a particular approach to <pedagogy\didactics, e.g. example>.",,,,,,,2015
PA006Q06TA,Other family members attended the school.,,,,,,,2015
PA006Q07TA,"<Expenses are low> (e.g. tuition, books, room and board).",,,,,,,2015
PA006Q08TA,"The school has <financial aid> available, such as a school loan, scholarship, or grant.",,,,,,,2015
PA006Q09TA,The school has an active and pleasant school climate.,,,,,,,2015
PA006Q10TA,The academic achievements of students in the school are high.,,,,,,,2015
PA006Q11TA,There is a safe school environment.,,,,,,,2015
PA007Q01TA,Most of my childs school teachers seem competent and dedicated.,,,,,,,2015
PA007Q02TA,Standards of achievement are high in my childs school.,,,,,,,2015
PA007Q03TA,I am happy with the content taught and the instructional methods used in my childs school.,,,,,,,2015
PA007Q04TA,I am satisfied with the disciplinary atmosphere in my childs school.,,,,,,,2015
PA007Q05TA,My childs progress is carefully monitored by the school.,,,,,,,2015
PA007Q06TA,My childs school provides regular and useful information on my childs progress.,,,,,,,2015
PA007Q07TA,My childs school does a good job in educating students.,,,,,,,2015
PA007Q09NA,My childs school provides an inviting atmosphere for parents to get involved.,,,,,,,2015
PA007Q11NA,My childs school provides effective communication between the school and families.,,,,,,,2015
PA007Q12NA,My childs school involves parents in the school's decision-making process.,,,,,,,2015
PA007Q13NA,"My childs school offers par ed (e.g. <courses on family literacy>)\(e.g. <to assist with health, nutrition>).",,,,,,,2015
PA007Q14NA,My childs school informs families about how to help students with homework\other school-related activities.,,,,,,,2015
PA007Q15NA,My childs school cooperates with <community services> to strengthen school programmes\student development.,,,,,,,2015
PA008Q01TA,"<the last academic year>, particip.\ school-related activity? Discussed child's behaviour with a teacher on my own in",,,,,,,2015
PA008Q02TA,"<the last academic year>, particip.\ school-related activity? Discussed on the initiative of one of his\her teachers.",,,,,,,2015
PA008Q03TA,"<the last academic year>, particip.\ school-related activity? Discussed  child's progress with a teacher on my own in",,,,,,,2015
PA008Q04TA,"<the last academic year>, particip.\ school-related activity? Discussed my childs progress\initiative",,,,,,,2015
PA008Q05TA,"<the last academic year>, particip.\ school-related activity? Participated in local school government.",,,,,,,2015
PA008Q06NA,"<the last academic year>, particip.\ school-related activity? Volunteered in physical or extra-curricular activity?es",,,,,,,2015
PA008Q07NA,"<the last academic year>, particip.\ school-related activity? Volunteered to support school activity?es",,,,,,,2015
PA008Q08NA,"<the last academic year>, particip.\ school-related activity? Attended a scheduled meeting or conferences",,,,,,,2015
PA008Q09NA,"<the last academic year>, particip.\ school-related activity? Talked\how to to support learning at home",,,,,,,2015
PA008Q10NA,"<the last academic year>, particip.\ school-related activity? Ideas on parenting, family support, etc.",,,,,,,2015
PA009Q01NA,"<the last academic year>, particip. activities\childs school hindered by? The meeting times were inconvenient.",,,,,,,2015
PA009Q02NA,"<the last academic year>, particip. activities\childs school hindered by? I was not able to get off from work.",,,,,,,2015
PA009Q03NA,"<the last academic year>, particip. activities\childs school hindered by? No one to take care\my child\ children.",,,,,,,2015
PA009Q04NA,"<the last academic year>, particip. activities\childs school hindered by? The way to school is unsafe.",,,,,,,2015
PA009Q05NA,"<the last academic year>, particip. activities\childs school hindered by? I had problems with transportation.",,,,,,,2015
PA009Q06NA,"<the last academic year>, particip. activities\childs school hindered by? I felt unwelcome at my childs school.",,,,,,,2015
PA009Q08NA,"<the last academic year>, particip. activities\childs school hindered by? My <language skills> were not sufficient.",,,,,,,2015
PA009Q09NA,"<the last academic year>, particip. activities\childs school hindered by? I think participation is not relevant",,,,,,,2015
PA009Q10NA,"<the last academic year>, particip. activities\childs school hindered by? I do not know how I could particip",,,,,,,2015
PA009Q11NA,"<the last academic year>, particip. activities\childs school hindered by? My child does not want me to particip.",,,,,,,2015
PA011Q01NA,How many parents of your childs friends at this school do you know?,,,,,,,2015
PA011Q02NA,How many friends of your child at school do you know by name?,,,,,,,2015
PA011Q03NA,School staff would you feel comfortable talking to if you had a question about your child?,,,,,,,2015
PA014Q01NA,At what age did your child start attending <ISCED 1>?,,,,,,,2015
PA018Q01NA,Reg. attend an arrangement prior to <grade 1 in ISCED 1>? Supervision and care (e.g. <national examples>),,,,,,,2015
PA018Q02NA,Reg. attend an arrangement <grade 1 in ISCED 1>? Early childhood educational development (e.g. <national examples>),,,,,,,2015
